用户,是否看过,评分,评论时间,有用数,评论
混凝土小次蛙,看过,还行,2020-02-12 21:38:44,1,并不是爱情故事，导演只是通过男主的个人经历表述他深切的民族忧虑。最喜欢的一场戏，是伊拉克利让梅拉布一定要离开格鲁吉亚的那段对话。看上去无忧无虑的他反而是已经认命的那个，而梅拉布则舞出了真实的自己。
巴士底的猫,看过,还行,2020-02-21 15:44:56,0,6
X,看过,还行,2020-03-08 23:36:47,0,谁先喜欢谁就输了呗 万年不变的真理
暖,看过,还行,2019-11-09 16:54:57,0,比起女孩要好很多，没那么剥削，舞蹈作为身体力量切入，并不是同性「恋」，而更多是说男性气质的多义性。
無 念。,看过,还行,2019-11-08 23:36:17,0,3.5
夫矣,看过,还行,2020-01-31 22:39:34,0,3.8
华盛顿樱桃树,看过,还行,2019-11-09 02:42:36,0,舞蹈真正的起到了展现人物关系于情感的作用，是参与电影叙事的一个重要手段了。自我认知情感博弈意识觉醒。整个过程与音效相得益彰，流畅完整。
安非,看过,还行,2020-02-22 18:39:30,0,格鲁吉亚《以你的名字呼唤我》+《女孩》。故事没什么太多新颖，最后高潮的舞蹈也没能太渲染出情绪，去gay吧的那一段我觉得有偏见，男主明明只是gay，又不是异装癖和性别认同问题。最大亮点，应该还是演员是纯素人吧。
天马星,看过,还行,2019-12-31 21:46:39,0,和《女孩》一样，舞蹈成为情感宣泄的出口，时而勃发，时而甜蜜，时而愤怒，时而忧愁。通过舞者这一群体则又侧面展示了格鲁吉亚的社会处境，一种压抑的只属于集体和民族的牢笼，幸而他遇到了他，如同撕开一个口子透透气。
杀猪大娘,看过,力荐,2020-02-18 13:21:32,0,舞室里的画面太美，从第一幕就赢得了我的心。乐音上，我总是对鼓声有着莫名的迷恋，也迷恋于带有民族色彩的音乐。手持的微微晃动的镜头里格鲁吉亚的秋天好像总是夕阳的黄色。公交车上Irakli和一位陌生大妈靠着Merab两侧肩膀睡着，Merab脸上悄悄泛起微笑；Irakli在舞室坐在地上，两手搭着栏杆，这种随意散发的魅力太过吸人眼球；金特二重奏好美，开心的那种美；Merab从Iraki家里出来之后的那个笑容也好美，透着心里有了喜欢的人的那种欢喜；“你有没有1拉里，我真的很需要给手机缴费”；喜欢Merab穿过婚礼宴会的长镜头，镜头越过跳舞的新娘移动到窗外，是悲伤的你；最后的舞蹈也美的不行，但是宝贝，你脚崴了啊，替你痛。超级超级想和男主人公一起蹦迪。(P.S.Merab卧室墙上居然有千与千寻的海报)
小羊不亦乐乎,看过,还行,2020-02-16 12:04:53,0,三星半。三个青年的三角关系很容易让人联想到Call Me by Your Name。不同的是本片加载的背景多得多：个人理想，家庭负担，经济问题，社会意识。各方面可以说完成度都不错。CMBYN被反衬得多么简单和乌托邦，然而这种不惨杂质的美更能打动我。社会性vs艺术性，对于剧情电影，我偏爱后者。
cinedreamer_,看过,推荐,2020-02-18 15:10:46,2,8.0／光是海报与片名便勾起了我极大兴趣，电影本身也同样没有让我失望。以一个普通舞男的日常为主线，在这平平无奇之中更多则是男孩的成长、自我性别认同以及其面对世俗的态度。舞蹈承载情绪，更是发泄情绪的途径；是建立两男主间友谊的桥梁，亦是梅拉布挑战权威的武器。于是这一原本并不特别的艺术形式，通过灵动的镜头与男主细腻的表演，被赋予了写实的情绪，以及社会意义。穿越层层人群，失去爱人的悲伤与灵魂迷失的茫然将梅拉布深深笼罩；一场柔软自如又充满力量的独舞过后，他脱下外衣、头也不回地向前走去，影片却在此时戛然而止，收尾地如此轻盈。男主温暖的笑容、美丽的舞姿与结尾时那份潇洒与坚定的态度就这样留存在了我脑海中，难以忘却。
Cherry樱桃之远,看过,力荐,2019-10-12 10:29:26,0,虽然故事有点老套，但真的拍得很美，男主的一个眼神一个动作都非常有戏！太喜欢最后那段舞蹈了，古老的格鲁吉亚民族舞中加入了更多柔美，不只代表了男主对自我的解放，更是对男权的挑战和呐喊，真的是美好灵魂的绽放！导演说在拍的过程中遇到很多困难，去找舞者很多人不愿意演，编舞和配乐演奏甚至只能匿名，有的场景拍完一天第二天就不让拍了，只能随机应变，不能以格鲁吉亚申报奥斯卡等等，感谢导演的努力！
sickboy,看过,力荐,2019-11-16 15:16:54,0,第56屆金馬影展
willamette,看过,还行,2020-03-01 20:37:39,0,还是略显稚嫩，剧本可以更好点，但有魅力的男主很招人喜欢，伴着Honey跳舞那段很棒，兄弟线只有收尾最佳，定义男性气质这主题也很好了。。（很多讽刺内容很熟悉了。。
SundanceKid🌈,看过,推荐,2020-02-25 17:33:26,0,4.5 舞蹈和任何艺术形式相同，必须是自由的。男性气质只由自己认同，传统和偏见我就在刃上起舞，被伤害过我能够爱人的心还是完整的。男主角表演的苦和涩里，有排开山海的力量，最后一段舞手掌摩挲求索，也在平地而起的瞬间反抗
马 夋,看过,还行,2020-02-28 12:03:22,0,3.5，有种割裂感，这种割裂与我不止是剧作本身，还有同类电影的观感。好像有一大批都依旧在自我认同的概念里折腾，有意义，但看得有些疲倦了。
冉笛,看过,推荐,2020-01-04 22:17:53,1,补标。看了同志亦凡人的介绍才知道这部格鲁吉亚的故事原来有这样残酷的背景。有两个镜头至今难忘，一个是两位主人公确证爱情之后，并没有想象中的激动喜悦，反而在哀乐的背景里现出对未来的忧惧和悲伤；一个是哥哥在了解弟弟的隐情之后伸出的坚实又温暖的拥抱。好的剧本和表演可以让相貌平庸的主人公焕发出不一样的神彩。
Yüeh Tsu,看过,还行,2019-05-20 18:15:29,2,格鲁吉亚的民族元素是影片最大亮点，借以舞蹈来表达男性气概，反应出格鲁吉亚社会对性少数群体的严苛。原来到最后还是自己哥哥最可靠吗哈哈哈。影片虽然充满了舞蹈的活力与动感，但气氛仍然是悲伤和压抑的。两位男主的情感渐进我是觉得还差口气，尤其是差几场暧昧的催化剂来点睛。
豆瓣唯一机器人,看过,还行,2019-05-17 04:19:49,0,Same old shit.
yihan1010,看过,推荐,2019-12-29 00:18:33,1,浓郁格鲁吉亚特色的音乐和舞蹈不仅只是作为背景板的点缀，而是在参与叙事、表现人物情绪、塑造人物性格和升华主旨方面都起到了突出作用，透过摄影机镜头所看到的男主眼中的他，那迷人的眼神和灿烂的笑容让人沉迷，久久难以忘怀，镜头在捕捉细腻的情绪变化和细微的表情动作方面算得上可圈可点，最会心一击的场景居然来自于哥哥的摸头杀，结尾的独舞妙不可言。（76）
Columbium,看过,推荐,2019-12-02 05:57:26,0,从电影一开始我就知道Merab最后肯定要受伤，可怜。。
有猫阿宅,看过,推荐,2020-02-25 10:20:59,0,看了一个介绍格鲁吉亚舞蹈的视频，看到这个就很感兴趣，题材也很好啊。最后回归舞蹈回归自我……感觉挺棒的。融合文化与社会多元变化的片。
linkeroever,看过,较差,2020-02-19 06:48:12,0,男主，男配，女配烟抽得太多了。结婚那段太做作，台词尤其做作，搞基就搞基，扯到全球化了。还好男主没撕掉墙上千寻和无脸男在电车上的画报
葡萄柚,看过,还行,2020-03-07 08:55:59,0,经济凋敝、国力弱小的格鲁吉亚 在北方恶邻的淫威和打压之下艰难前行 作为民族精神象征的传统舞蹈是民族自豪感和自尊心的安慰剂 如此之下 “masculine”即是绝对的“强” 不“masculine”便是绝对的“弱”
基闹,看过,力荐,2020-02-26 18:53:11,1,特别棒，镜头光影没有一点不好，连舞步踏在地板上的声音都有不同情绪。与爱情也无关，片名里的“我们”是每一个无比渴望真实生活的小小少年，所以你走了也无所谓，“我们”还是会继续跳舞。
K45P3R,看过,推荐,2019-11-28 09:41:07,2,（7.5/10）2019年的《女孩》。通过一个少年自我认知的过程。以小见大。反应整个格鲁吉亚社会的问题。电影中的几次舞蹈是男主角内心的外化。或暗生情愫或大胆告白或发泄痛苦或挑衅反抗。此外长镜头和无台词桥段的设计充分证明了导演深厚的功力。
勇敢的心,看过,推荐,2020-02-23 21:28:40,0,703M。民族风原声好。撩完之后去结婚，留下小可爱独自跳舞。
月山行,看过,推荐,2020-03-06 18:00:34,0,没有希望的土地上无法生长玫瑰。
柯里昂,看过,还行,2020-01-09 17:27:47,1,三星半。影子太多。
了花,看过,还行,2020-02-27 19:56:42,0,三星半，虽然剧情是个俗套的故事但舞蹈艺术加分还有这格鲁吉亚异族风情。真喜欢男主坚韧又柔软。然后我们跳了舞！
RealityBites,看过,推荐,2020-02-29 16:48:55,0,他好可爱！恋爱的心情举手投足间把握得很好，少女心爆棚。
那个尼克Clémtt,看过,推荐,2020-02-19 21:46:12,0,"不管是人物设定还是情感方面，都可以说是格鲁吉亚版的Call me by your name,影片中的音乐很吸引人，还有那美丽的舞蹈，可惜格局太小了，有些地方过于俗套了。"
Mr Fahrenheit,看过,还行,2019-08-19 10:01:06,0,#SummerIFF  流于表面的唯美同志青春片。有一种“I'm too old for that”的感觉是怎么回事？==
不姨妈的大白色,看过,推荐,2020-02-02 01:37:07,1,你的身体已经得到释放，你的灵魂已经得到亲人与朋友的鼓舞，现在，你需要离开这个地方，这里没有你的未来。
Aboo,看过,推荐,2019-11-08 23:57:54,0,好看，字面意义上的好看，人、质感、格鲁吉亚舞，后段有点丢了舞蹈，还好结尾捡回来。加多半星，因为想看且看上了。
RyanSu,看过,还行,2020-01-01 20:15:08,0,3. Lgbtq+题材整这套路真是屡试不爽。两位男主一个像甜茶一个像凤凰，看得我思绪翩翩飞。表达的感情还是真挚的，只是看多了有点腻。可能每个国家都要有一部属于自己的同性悲剧吧。
硬搞,看过,还行,2020-03-03 20:47:13,0,男主太情绪化了，总感觉下一秒就会疯。
YiQiao,看过,推荐,2020-02-04 14:10:11,0,三星半//民族风格混合了对权力表述的质询//藏在眼神和肢体动作里的小心思总是美妙
Ziggyoko！,看过,推荐,2020-01-02 02:54:02,1,这是一部诉求高于故事的电影。本片把矛盾点放在一个民族认同感国家里民族气质对一个人的要求上。寻找自我倒还是次要的，最主要的是如何突破在一个重民族认同国家里传统对人的要求，是一个国民对于传统认同的反抗。所谓“男子气概”不允许柔弱，最后男主角的舞蹈就是历经挣扎后对此最大的嘲讽、高傲态度和不屑，简直是一支澎湃的凯歌。同性恋不是一个服务人物的身份，而是服务故事的身份，是对于男主角挣扎于传统要求中最表面最明显的矛盾点。因此这部片拍的很好就是在同性处理上。所有的一切符号和元素都是为了体现主创的故事诉求。此外，抛开中心诉求，故事还是稍微普通平庸了一些。再此外对于格鲁吉亚人民对于现状的情感也进行了一次展现。“英国香烟”，是的这是最好的安慰，帮助每一个失望或挣扎格鲁吉亚年轻人与现状共存。片子很有魅力。3.9
中二九,看过,推荐,2020-02-18 00:44:53,0,成长的阵痛
ZXRunaway,看过,推荐,2020-02-17 20:00:11,0,故事讲述画面摄影以及节奏感都很好，对跳舞的文艺片一般没什么抵抗力，但这个自我觉醒和认同的主题确实有点老了，略可惜。ps：格鲁吉亚有这么落后吗，小男主也太惨了吧，心疼hh。
麦当狗蜀黍,看过,推荐,2019-12-28 10:42:51,1,最后那段昌镜头简直无敌。故事虽然俗套，但导演的功力可圈可点，全素人舞蹈演员的出演为电影增添了许多可看性。如舞蹈一般的云镜让人欲罢不能
show,看过,推荐,2020-03-07 02:05:21,0,格鲁吉亚的同志生存环境就像90年代的USA。搞不好就会死人，否则只能去卖屁股了……他哥哥被打然后和他在床上对话那一段，男主耳朵红了哈哈哈。冷静啊少年那是你哥！而且已婚！
𝚁𝚊𝚔𝚞𝚢𝚘𝚞,看过,推荐,2020-01-08 13:20:08,0,坠入爱河的感觉演的真好 最后的独舞挺震撼的
麦高芬,看过,推荐,2019-12-25 23:19:43,1,格鲁吉亚传统舞蹈要阳刚、要禁欲，男主偏偏跳得柔软又挑逗。最后的舞蹈是释放天性的过程，第一段压抑柔软假装刚强，进而引发身体的疼痛和反抗；第二段顺势而起，刚柔并济，翻飞的手掌，跳跃的舞步，正如含羞的花苞；第三段，他腰肢柔软，诱惑地伸手，旋转的衣摆是盛开的玫瑰。虽然是老套的故事，但男主太亮眼了，像是脆弱易折的花枝，很容易激起人的保护欲，看看这锁骨跟颈椎，绝了！
梦之安魂曲,看过,还行,2019-12-29 21:44:02,0,算是很普通，非常一般了。
Vermouth,看过,推荐,2019-10-11 11:16:28,0,#FNC2019# 最后的一曲舞蹈及最后谢幕的姿势，挑战了所谓的“男子气概”。无论如何要求，他还是无法变成、甚至接受变成传统标准“正常”的样子。
外人,看过,推荐,2019-05-17 06:10:27,2,在戛纳电影节看了这部“导演双周”乔治亚的CMBYN；最出彩的竟然是剧情里的狗儿，可以角逐金棕榈狗狗奖吗？看的出导演很用力，尾端的舞蹈演出也十分精彩。映后导演及演员在现场，迎来了将近10分钟的热烈掌声；只是就不知道各位片商大人是否买单了？
西北化为乌有,看过,推荐,2020-02-20 22:17:32,0,片名不能再贴切，一种轻盈又强大的反抗。
。,看过,推荐,2019-12-23 22:50:40,0,在一部格鲁吉亚的电影中听到了末代皇帝的配乐以及看到了千与千寻的海报，神奇~~之后有高清资源再看一遍~那场向阳之舞绝对精彩~~出身在怎么一个家庭 ，本来以为注定是个悲剧，结果导演给了一个比较光明的结局~~
马修,看过,推荐,2019-12-31 18:56:46,0,有惊艳到
Xanax,看过,推荐,2020-03-02 23:42:46,0,有些镜头很灵，有些稍显多余，要是更懂得取舍，剧本再下些功夫，估计可以有些许可能和120击相提并论。
锤哥,看过,推荐,2020-02-04 17:21:12,1,"比较震惊的是主演们竟然全是没演过戏的新演员，带来的效果却是已经很熟练的电影演员。
这部影片的地方文化气息很浓郁，第一次感受格鲁吉亚的民族舞和音乐。
正如热评里说的，这部电影也通过男主对舞蹈的热爱，以自己轻柔的舞魂去挑战传统的刚硬舞姿，是导演对这个国家，对这个社会，对这个世界的刻板男权的专制发出的挑战，而影片最后也以开放性的结局收场。
男主和男配都太好看了吧～男配长得像年轻版台球哥哈哈哈，祝未来的电影之路好运～

PS.中间有个插曲竟然是《妈妈咪呀！》里的Take A Chance On Me，顿时让我手舞足蹈了～"
佳蓝,看过,力荐,2020-03-03 22:17:31,0,4.5 格鲁吉亚舞是没有性意味的舞蹈，他偏要自由跳出奔放的情感。离开婚宴的长镜和最后的独舞，屋外大雨倾盆却阳光灿烂。
洛,看过,还行,2019-12-29 22:20:35,0,瑞典版CMBYN
弘与合欢,看过,推荐,2020-02-26 22:22:34,0,连看两天泰剧之后，差点惯性的以为结局是肥皂剧似的丢了爱情获得了事业的成功…………偶像剧害人不浅
岕川,看过,还行,2019-11-22 21:18:27,0,SGIFF第二场，6-7分。镜头极好，几个跟镜和转场完美得让我晕眩，整部电影挺美的，最后一段舞蹈让整部电影完成度很高，男主的身体真的非常美非常可爱。不过整体来讲过于老套了，故事虽然流畅但节奏有些别扭、吸引力也不强，100分钟的电影看出了2个半小时的感觉。
Cheuk,看过,推荐,2020-02-22 13:03:25,0,在去年看同义词的电影院看了这部电影。火鸡的味道，在将要吃和吃第一口之间，已经是最高峰了。
Theo,看过,推荐,2020-02-18 22:17:24,0,其实是在对抗格鲁吉亚民族舞蹈的传统男性气质，男主表现的非常有张力
杨方方🌈,看过,推荐,2020-02-01 03:40:57,1,"平淡的同志爱情故事。格鲁吉亚歌舞风情片。如果没有这样的表达，可能永远不会有人知道或者记得地图上有这样一个国家，同样性少数也只能永远被排挤在石头砸得遍体鳞伤的暗处。所以不管片子本身的质量怎样，其现实意义超越了片子所能表达的一切。男主光影中的两段舞是真的美，兄弟最后的一段话也着实让人感动。"
Aesthetic Mass,看过,2020-02-24 19:58:56, ,2,{★★★} 关于男子气概，也关于软弱--附着在肢体上的强韧能构建舞步，凝聚在身体内的强韧却能帮助你窥见死胡同后的明天。梗概无甚新意，但脚踩地气、拿取民族文化作画板的尝试值得褒奖。Levan Gelbakhiani柔软如液质的面部表达多维化了他缺少男子气概、又蕴藏着男子气概的角色。然后我们跳了舞。不对，不是二人舞，是银幕内外、无数支美丽的独舞。
DullBoy,看过,推荐,2019-10-14 21:27:34,0,#LFF2019 傳統舞蹈非常好看節奏感強，逆光攝影美翻。去你的英國香煙，不再留戀你的耳環，抑壓環境下對自由的奮力反抗，完成個人舞後脫下外袍再不回頭。
Cardinal,看过,推荐,2020-02-18 12:34:55,0,身体之于酷儿只有性别表达么？这个在『女孩』中尚未完全解决的问题在这里得到了『姿态』的延展。身体不再是承载焦虑的容器，而是随着肢体从内到外的情绪延展，舞蹈不再只有血汗和痛，而是展现爱与美。情感突破牢笼，性别获取自由，爱如灿烂烟火。可惜偏离核心的段落太多，情节设置上应该再收一些。
(๑• . •๑),看过,推荐,2020-02-28 23:36:46,1,传统舞要求阳刚，但男主最后用一支阴柔的属于自己的舞蹈蔑视了那个死板且男权的世界，这支舞要比以往男主跳的舞更为好看，因为它打破沉闷的氛围。男主找到了自己（ps:男主的哥哥和女搭档真的是让人感动）
Summer V,看过,还行,2020-03-03 11:09:48,0,这个男主不一般。
龙虾,看过,推荐,2020-03-03 18:37:57,0,男主的每一个小动作都太细腻了
路人甲先生,看过,推荐,2019-12-28 00:25:49,0,爱之所幸，失之所痛，接受他的放弃也要背对才肯落泪。被定义就会被抹煞存在的价值，最后的独舞像是离开的无声言证，不再征询任何许可，因为我已身不在此。
幺幺,看过,力荐,2020-02-28 18:03:28,1,非常富有美感的同志电影，舞蹈在其中作为两个男孩相遇的背景、作为情绪传达的载体，实在是大大加分。小男孩之间朦胧好感和逐步接近的暧昧过程实在过于让人悸动，看到两人在玛丽家终于走到一起的时候我居然久违地感动了一把。难过的是还是没能摆脱许多同志片的分离结尾，但以导演所传递的格鲁吉亚保守且崇尚阳刚的社会风气来说，结局也并不出人意外。Merab有点像甜茶，男二有那么点法鲨的影子哈哈。什么时候能有一部甜甜蜜蜜的同志片啊啊啊！
fish-water,看过,推荐,2019-12-30 22:51:16,0,毛诗序里说“情动于中而形于言，言之不足，故嗟叹之，嗟叹之不足，故咏歌之，咏歌之不足，不知手之舞之，足之蹈之也。”格鲁吉亚导演列万.阿金讲的便是两个跳格鲁吉亚传统舞的男孩的故事，里面精彩的人物心理、情绪和欲望都通过舞蹈表达，其中的张力在美好的恋爱感中变得迷人而脆弱；格鲁吉亚传统舞讲究阳刚，男主却反其道行之，展现着另一种不同的气质，而其面对的困境也就是格鲁吉亚性少数群体的当下困境。另，年末看的这几部同影真都是精品，这部观影体验非常好。喜欢上一个人时那种发自内心的笑容，让两个演员演的淋漓尽致。又另，舞蹈原初的目的之一是献神，如今献给所爱者，身体在这里就是展现爱和表达情欲与喜悦的最完美场域。
小本,看过,力荐,2020-02-29 15:47:52,0,最后的一段舞蹈太美了…😢
Paper Planes,看过,力荐,2019-11-16 15:04:57,1,暗涌情欲的私人体验与现代传统之争的宏观主题之间做到很好平衡。
夜帘墨影,看过,还行,2020-02-27 23:34:25,0,事实证明我对大部分LGBT电影确实接受无能，全片最让人动容的地方莫过于失恋的男主撕掉了整间屋子的海报，唯独没舍得撕那张《千与千寻》的。
mos_baker,看过,推荐,2020-02-29 19:21:45,0,感受得到导演编剧想要借同性爱的外壳讲更深层的东西，比如自我认知与认可，比如社会贫富，甚至是国家民族。那些传统的美是永不磨灭的，原来每个国家都一样。男主有着和甜茶相似的气质，听说是素人舞者，晨昏更迭之时在乡间小屋那段舞我爱了。
ElaineJD,看过,推荐,2020-03-03 00:36:06,0,如果自己都不能接受自己 那还有谁会接受你 Just be yourself. cmbyn+girl
阿牵牵。,看过,还行,2020-01-27 20:04:58,0,不是一个romance 更是对自己sexuality认知寻觅的旅程。predictable 但 cultural elements 真的不错
他的声音和房间,看过,力荐,2020-01-04 21:58:04,0,曾为你心赞颂，心震动，心意奉，相与相共。无奈我恋世俗，恋我事，恋我梦，恋恋风中。难伴你奔远路，千万珍重，深心隐痛。长夜里起舞吧，起舞吧，起舞吧，达旦。
西西里的朗读者,看过,推荐,2019-12-24 23:01:16,0,"3.5星，舞蹈表现情绪，镜头也很好
786"
Gorski,看过,推荐,2019-08-25 23:52:06,1,非常喜欢！剧作简单，虽然有点俗套，但是叙事很纯熟。镜头用得好，各种明亮的大特写简直不要太美！格鲁吉亚舞蹈也和影片主题非常完美地结合了起来，成为男主表达自己的工具。最要表演的就是男主，太美了，演得也非常好，很加分！PS Mary这样的好女孩太贴心了 PPS 看得我都想去格鲁吉亚了~~
Massey,看过,推荐,2020-03-03 22:11:16,0,身体语言好美
栅栏间隙偷窥你,看过,推荐,2019-11-08 23:48:19,1,我的预期已经很高了，但它比我预想的更好看，电影好看，脸蛋身材也好看。神仙选角，男主角的大眼睛很会卖萌，乖乖的，特可爱。影片中不仅很完整的展示了男主角的感情发生发展失去的整个过程，还将格鲁吉亚的民俗风情很好的融合了进去。最让人过目难忘的肯定是所有跳舞的片段，尤其是最后，那段只有一个观众的女性化了的格鲁吉亚民族舞，彻底被打动。（那一刻感觉自己就是片中的玛丽）
鼻尖碰见高音咪,看过,还行,2019-10-15 04:00:34,0,#LFF P&I# 格鲁吉亚申奥片，民族舞蹈很美，东欧的人也是美的。但最近有点对LGBTQ片审美疲劳，很抱歉很抱歉。
汽水大王,看过,力荐,2019-07-30 23:09:06,1,继《女孩》之后又一部以舞蹈讲性向；结合了格鲁吉亚传统舞文化显得更厚重也更有质感。
懸想,看过,推荐,2020-02-27 21:38:24,0,我被打动了
不然呢。,看过,推荐,2020-02-19 21:43:32,0,偷闻你的衣服 偷拿你的耳环 偷偷喜欢你 恋情起伏与舞蹈律动相印合 暗恋时是自乱阵脚的小笨拙 得到回应后是轻快热烈的小步舞曲 不疾而终后发现自己原来可以带伤旋转腾空 格鲁吉亚LGBT群体生存现状以旁敲侧击方式巧妙安插 于私人情感 于社会意义 都是成功作品
Dumblewhore,看过,力荐,2020-02-22 09:49:08,0,fuck patriarchy
一野,看过,推荐,2020-02-28 13:35:13,1,喜欢上他 然后我们一起跳了舞 夜店和喝酒跳舞的片段都十分美好 男主的气质真的是把角色诠释得好 橘色卫衣那里真让人心动
菲到一亿光年外,看过,推荐,2020-02-04 15:25:07,0,舞蹈上的变化也对应着感情上的变化，也是对世俗的批判。然后我们跳了舞。
松野空松,看过,推荐,2020-02-18 11:49:27,0,8.0 cmbyn的情感经历，舞蹈在这里更像是性爱交流的语言；女孩般的自我成长与苏醒，舞蹈在这里是战斗的武器
